month_year,adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price
3-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,3,2012,7381.0
4-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,4,2012,7378.0
5-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,5,2012,7365.0
6-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,6,2012,7354.0
7-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,7,2012,7361.0
8-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,8,2012,7354.0
9-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,9,2012,7379.0
10-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,10,2012,7371.0
11-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,11,2012,7364.0
12-2012,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,12,2012,7382.0
1-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,1,2013,7395.0
2-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,2,2013,7390.0
3-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,3,2013,7364.0
4-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,4,2013,7361.0
5-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,5,2013,7350.0
6-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,6,2013,7356.0
7-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,7,2013,7388.0
8-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,8,2013,7438.0
9-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,9,2013,7471.0
10-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,10,2013,7511.0
11-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,11,2013,7583.0
12-2013,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,12,2013,7694.0
1-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,1,2014,7759.0
2-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,2,2014,7754.0
3-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,3,2014,7766.0
4-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,4,2014,7758.0
5-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,5,2014,7750.0
6-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,6,2014,7773.0
7-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,7,2014,7790.0
8-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,8,2014,7792.0
9-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,9,2014,7831.0
10-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,10,2014,7803.0
11-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,11,2014,7794.0
12-2014,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,12,2014,7800.0
1-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,1,2015,7850.0
2-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,2,2015,7850.0
3-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,3,2015,7852.0
4-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,4,2015,7854.0
5-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,5,2015,7826.0
6-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,6,2015,7834.0
7-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,7,2015,7927.0
8-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,8,2015,7953.0
9-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,9,2015,7951.0
10-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,10,2015,7955.0
11-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,11,2015,7938.0
12-2015,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,12,2015,7961.0
1-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,1,2016,7986.0
2-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,2,2016,7980.0
3-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,3,2016,7985.0
4-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,4,2016,8007.0
5-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,5,2016,7990.0
6-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,6,2016,8019.0
7-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,7,2016,8042.0
8-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,8,2016,8064.0
9-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,9,2016,8054.0
10-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,10,2016,8048.0
11-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,11,2016,8006.0
12-2016,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,12,2016,8014.0
1-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,1,2017,8030.0
2-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,2,2017,8020.0
3-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,3,2017,7998.0
4-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,4,2017,7922.0
5-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,5,2017,7895.0
6-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,6,2017,7929.0
8-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,8,2017,8005.0
9-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,9,2017,8159.0
10-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,10,2017,8244.0
11-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,11,2017,8258.0
12-2017,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,12,2017,8296.0
1-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,1,2018,8303.0
2-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,2,2018,8352.0
3-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,3,2018,8375.0
4-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,4,2018,8337.0
5-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,5,2018,8219.0
6-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,6,2018,8170.0
7-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,7,2018,8185.0
8-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,8,2018,8180.0
9-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,9,2018,8196.0
10-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,10,2018,8230.0
11-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,11,2018,8274.0
12-2018,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,12,2018,8304.0
1-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,1,2019,8316.0
2-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,2,2019,8338.0
3-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,3,2019,8370.0
4-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,4,2019,8388.0
5-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,5,2019,8370.0
6-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,6,2019,8385.0
7-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,7,2019,8401.0
8-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,8,2019,8405.0
9-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,9,2019,8406.0
10-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,10,2019,8424.0
11-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,11,2019,8432.0
12-2019,116.0,Indonesia,0,,974,National Average,58,Wheat flour - Retail,0.0,IDR,15,Retail,5,KG,12,2019,8478.0
1-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,1,2007,20122.7989
2-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,2,2007,18760.0
3-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,3,2007,20323.0
4-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,4,2007,22796.0
5-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,5,2007,22659.0
6-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,6,2007,22403.0
7-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,7,2007,24370.0
8-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,8,2007,24615.0
9-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,9,2007,25716.0
10-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,10,2007,25992.0
11-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,11,2007,23984.0
12-2007,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,12,2007,24112.0
1-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,1,2008,24346.0
2-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,2,2008,25062.0
3-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,3,2008,25460.0
4-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,4,2008,26284.0
5-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,5,2008,28112.0
6-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,6,2008,28062.0
7-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,7,2008,29890.0
8-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,8,2008,30884.0
9-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,9,2008,33121.0
10-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,10,2008,34013.0
11-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,11,2008,32316.0
12-2008,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,12,2008,29834.0
1-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,1,2009,30571.0
2-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,2,2009,31322.0
3-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,3,2009,30956.0
4-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,4,2009,30334.0
5-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,5,2009,30698.4933
6-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,6,2009,30778.999
7-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,7,2009,31775.4686
8-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,8,2009,32210.7926
9-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,9,2009,32555.0
10-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,10,2009,29768.0
11-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,11,2009,28458.0
12-2009,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,12,2009,26563.0
1-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,1,2010,24905.0
2-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,2,2010,25105.0
3-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,3,2010,26016.0
4-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,4,2010,25472.0
5-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,5,2010,25704.0
6-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,6,2010,26999.0
7-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,7,2010,30045.0
8-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,8,2010,30697.0
9-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,9,2010,31820.0
10-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,10,2010,29863.0
11-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,11,2010,28806.0
12-2010,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,12,2010,28328.0
1-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,1,2011,28354.0
2-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,2,2011,27540.0
3-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,3,2011,27295.0
4-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,4,2011,26713.0
5-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,5,2011,26943.0
6-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,6,2011,28274.0
7-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,7,2011,30853.0
8-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,8,2011,31396.0
9-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,9,2011,29534.0
10-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,10,2011,28790.0
11-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,11,2011,28706.0
12-2011,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,12,2011,29275.0
1-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,1,2012,30970.0
2-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,2,2012,30384.0
3-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,3,2012,29257.0
4-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,4,2012,28891.0
5-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,5,2012,29177.0
6-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,6,2012,30123.0
7-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,7,2012,32611.0
8-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,8,2012,32004.0
9-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,9,2012,30148.0
10-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,10,2012,30479.0
11-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,11,2012,28403.0
12-2012,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,12,2012,29937.0
1-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,1,2013,32799.0
2-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,2,2013,31953.0
3-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,3,2013,30988.0
4-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,4,2013,30480.0
5-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,5,2013,30550.0
6-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,6,2013,32502.0
7-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,7,2013,37244.0
8-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,8,2013,37039.0
9-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,9,2013,37732.0
10-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,10,2013,35061.0
11-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,11,2013,32947.0
12-2013,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,12,2013,32202.0
1-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,1,2014,33757.0
2-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,2,2014,33230.0
3-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,3,2014,33231.0
4-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,4,2014,32435.0
5-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,5,2014,34284.0
6-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,6,2014,36050.0
7-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,7,2014,36483.0
8-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,8,2014,37173.0
9-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,9,2014,37526.0
10-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,10,2014,33905.0
11-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,11,2014,33474.0
12-2014,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,12,2014,34043.0
1-2015,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,1,2015,36515.0
2-2015,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,2,2015,35682.0
3-2015,116.0,Indonesia,0,,974,National Average,89,"Meat (chicken, broiler) - Retail",0.0,IDR,15,Retail,5,KG,3,2015,35279.0
